rank_test_score,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__eta,param_model__gamma,param_model__lambda,params,split0_test_score,split0_train_score
117,0.7105263157894737,0.0,0.7585421412300684,0.0,0.8966002464294434,0.0,0.002991914749145508,0.0,1,10,0.1,"{'model__eta': 1, 'model__gamma': 10, 'model__lambda': 0.1}",0.7105263157894737,0.7585421412300684
119,0.7095141700404858,0.0,0.7603138445963047,0.0,1.0481946468353271,0.0,0.003989219665527344,0.0,0.0001,0,0.001,"{'model__eta': 0.0001, 'model__gamma': 0, 'model__lambda': 0.001}",0.7095141700404858,0.7603138445963047
119,0.7095141700404858,0.0,0.7603138445963047,0.0,1.0013182163238525,0.0,0.004987001419067383,0.0,0.0001,0,0.01,"{'model__eta': 0.0001, 'model__gamma': 0, 'model__lambda': 0.01}",0.7095141700404858,0.7603138445963047
121,0.708502024291498,0.0,0.7623386484434321,0.0,1.0083003044128418,0.0,0.00399017333984375,0.0,0.0001,0,0.1,"{'model__eta': 0.0001, 'model__gamma': 0, 'model__lambda': 0.1}",0.708502024291498,0.7623386484434321
122,0.7074898785425101,0.0,0.7663882561376866,0.0,1.043208122253418,0.0,0.004986286163330078,0.0,0.0001,0,1,"{'model__eta': 0.0001, 'model__gamma': 0, 'model__lambda': 1}",0.7074898785425101,0.7663882561376866
123,0.7034412955465587,0.0,0.7866362946089599,0.0,0.9684081077575684,0.0,0.002991914749145508,0.0,1,10,0.01,"{'model__eta': 1, 'model__gamma': 10, 'model__lambda': 0.01}",0.7034412955465587,0.7866362946089599
124,0.6993927125506073,0.0,1.0,0.0,0.9025852680206299,0.0,0.008975028991699219,0.0,1,0,1,"{'model__eta': 1, 'model__gamma': 0, 'model__lambda': 1}",0.6993927125506073,1.0
125,0.6983805668016194,0.0,0.768159959503923,0.0,1.0003232955932617,0.0,0.00498652458190918,0.0,0.0001,0,100,"{'model__eta': 0.0001, 'model__gamma': 0, 'model__lambda': 100}",0.6983805668016194,0.768159959503923
126,0.6973684210526315,0.0,1.0,0.0,0.9285147190093994,0.0,0.006981372833251953,0.0,1,0,0.0001,"{'model__eta': 1, 'model__gamma': 0, 'model__lambda': 0.0001}",0.6973684210526315,1.0
127,0.6953441295546559,0.0,1.0,0.0,1.0063071250915527,0.0,0.005983591079711914,0.0,1,0,10,"{'model__eta': 1, 'model__gamma': 0, 'model__lambda': 10}",0.6953441295546559,1.0
128,0.6902834008097166,0.0,1.0,0.0,0.8866264820098877,0.0,0.013962984085083008,0.0,1,0,0.01,"{'model__eta': 1, 'model__gamma': 0, 'model__lambda': 0.01}",0.6902834008097166,1.0
128,0.6902834008097166,0.0,1.0,0.0,0.9344997406005859,0.0,0.005983591079711914,0.0,1,0,0.1,"{'model__eta': 1, 'model__gamma': 0, 'model__lambda': 0.1}",0.6902834008097166,1.0
130,0.680161943319838,0.0,1.0,0.0,0.9275181293487549,0.0,0.005983591079711914,0.0,1,0,0.001,"{'model__eta': 1, 'model__gamma': 0, 'model__lambda': 0.001}",0.680161943319838,1.0
131,0.4848178137651822,0.0,0.5092381675525184,0.0,0.9255235195159912,0.0,0.0029914379119873047,0.0,0.0001,100,10000,"{'model__eta': 0.0001, 'model__gamma': 100, 'model__lambda': 10000}",0.4848178137651822,0.5092381675525184
131,0.4848178137651822,0.0,0.5092381675525184,0.0,0.899592399597168,0.0,0.002991914749145508,0.0,0.001,100,10000,"{'model__eta': 0.001, 'model__gamma': 100, 'model__lambda': 10000}",0.4848178137651822,0.5092381675525184
131,0.4848178137651822,0.0,0.5092381675525184,0.0,0.91255784034729,0.0,0.002993345260620117,0.0,0.01,100,10000,"{'model__eta': 0.01, 'model__gamma': 100, 'model__lambda': 10000}",0.4848178137651822,0.5092381675525184
131,0.4848178137651822,0.0,0.5092381675525184,0.0,0.9095656871795654,0.0,0.002991914749145508,0.0,0.1,100,10000,"{'model__eta': 0.1, 'model__gamma': 100, 'model__lambda': 10000}",0.4848178137651822,0.5092381675525184
131,0.4848178137651822,0.0,0.5092381675525184,0.0,0.7739291191101074,0.0,0.0029914379119873047,0.0,1,100,10000,"{'model__eta': 1, 'model__gamma': 100, 'model__lambda': 10000}",0.4848178137651822,0.5092381675525184
